,x,y,z
2403,17.0,20.3386788281,289.034985184
2404,2.0,5.48748686513,6.52356168972
2405,24.0,20.027310587,600.25367633
2406,30.0,27.8573964014,882.01430913
2407,48.0,55.644665198,2343.67432123
2408,1.0,4.76568040657,5.4882342444
2409,12.0,7.90214767735,166.985116962
2410,20.0,15.5902577418,424.608261399
2411,45.0,50.9243777798,2156.66221338
2412,8.0,10.2184903449,66.6466358785
2413,4.0,5.57317200906,23.9318006636
2414,13.0,15.4070129738,174.85375828
2415,38.0,38.2890370997,1411.39115187
2416,4.0,4.84298068823,23.1500180192
2417,48.0,48.7148462759,2394.90826771
2418,2.0,-0.521857751097,3.63676301646
2419,41.0,34.1672450131,1706.03764175
2420,12.0,7.92382748655,162.683591522
2421,20.0,25.5752677103,455.604489321
2422,23.0,24.1200976778,576.235303698
2423,33.0,28.0647252607,1111.48664942
2424,19.0,21.7672926605,346.31897712
2425,44.0,42.1480726416,1978.01913917
2426,13.0,11.1366021122,160.910055068
2427,34.0,38.3445100454,1207.72499557
2428,4.0,4.18235444378,17.0462504473
2429,5.0,3.53975767456,25.263644432
2430,10.0,4.96252209959,115.729201027
2431,10.0,11.7455615509,125.168783301
2432,1.0,-2.12490412197,-2.0130671105
2433,26.0,25.8070354854,719.848897736
2434,47.0,45.7146492296,2167.90036061
2435,21.0,29.6560050283,478.287106841
2436,19.0,21.7112283699,412.058568573
2437,21.0,22.6492513257,450.314293243
2438,6.0,4.85850099636,50.4007658607
2439,8.0,6.040573495,73.7480571742
2440,49.0,56.1619868116,2446.54082163
2441,6.0,3.74428135784,47.9679571952
2442,10.0,9.2712328879,104.118279444
2443,24.0,34.1539649061,579.870628959
2444,10.0,11.1485918578,98.3654461949
2445,27.0,30.3704876003,730.48581563
2446,3.0,6.79332474113,17.2209123123
2447,8.0,10.4909199159,62.4790386642
2448,44.0,42.0759646337,1931.54925805
2449,4.0,9.02089688756,23.3161913807
2450,18.0,24.3788826486,346.675663743
2451,28.0,20.9569345757,765.673047491
2452,20.0,16.1467971028,406.720730669
2453,28.0,23.5072918849,832.235408454
2454,32.0,37.4967887025,1064.60022687
2455,9.0,11.7285223989,97.4734291824
2456,41.0,44.8130451977,1673.05454825
2457,5.0,4.23895786915,22.2009785393
2458,42.0,32.4414124964,1713.80316398
2459,23.0,25.8194627505,553.395395667
2460,8.0,7.52300192717,75.6623525651
2461,30.0,20.0911066072,866.360506635
2462,11.0,4.67192267474,145.399209496
2463,11.0,6.961277578,116.059724896
2464,6.0,5.72008958188,39.2116650723
2465,46.0,50.2042079358,2079.88228759
2466,42.0,38.0066965124,1839.75384912
2467,47.0,37.9499758409,2223.97943579
2468,2.0,2.12380893799,6.59244011379
2469,45.0,59.5717227054,2030.03578216
2470,32.0,30.660534852,995.453038492
2471,13.0,17.8546237919,180.940362638
2472,36.0,45.5385133315,1397.90297809
2473,37.0,44.0140078474,1451.07562867
2474,6.0,-0.382408745548,35.7395251396
2475,6.0,3.75342074138,41.1764435414
2476,39.0,39.424926636,1496.62403827
2477,19.0,23.2769151423,377.774649571
2478,26.0,17.679010482,658.055992602
2479,15.0,16.2305184442,246.987770567
2480,17.0,10.0467530658,272.585407781
2481,4.0,5.40093313179,22.0495168851
2482,23.0,21.0292687147,568.547585668
2483,29.0,22.4945875599,890.98272791
2484,15.0,11.2625816441,239.503395584
2485,6.0,7.97601422169,35.1005328959
2486,8.0,12.3036504397,65.5070121174
2487,44.0,48.2501544678,1962.90361549
2488,17.0,14.9644078835,326.729316954
2489,41.0,53.7540224198,1785.43125512
2490,36.0,48.8615425554,1344.23049844
2491,32.0,38.1217780099,1106.44024969
2492,23.0,25.7413204145,571.404615781
2493,5.0,3.09905155675,22.3272344846
2494,17.0,21.7066986417,314.55743271
2495,22.0,22.0081955744,524.038604645
2496,43.0,36.409471102,1896.54818872
2497,39.0,31.7692456806,1518.79582442
2498,14.0,12.4723247403,219.625976343
2499,8.0,7.31391228466,77.6787356061
2500,12.0,9.6365099888,176.719612999
2501,40.0,36.1963367716,1569.84149553
2502,19.0,12.1187651207,367.012528758
2503,3.0,5.87332045631,20.1609934717
2504,36.0,34.6793751019,1328.53348287
2505,2.0,5.8970561201,7.16656242724
2506,21.0,26.8246245267,439.323513673
2507,40.0,48.3094232159,1622.04084867
2508,2.0,6.12570569712,12.478923732
2509,26.0,24.010323138,681.85949746
2510,40.0,51.2264565321,1625.19620176
2511,13.0,12.647519917,190.387855888
2512,15.0,17.3611709686,231.615782233
2513,28.0,33.9272161811,797.842954023
2514,9.0,12.1596352871,83.9964863457
2515,31.0,32.0500601363,1022.85397161
2516,29.0,22.8060367269,835.429084309
2517,46.0,36.3250472379,2111.02626585
2518,9.0,11.4453095449,97.0519273857
2519,38.0,33.9999771354,1478.56901235
2520,28.0,38.3858444252,833.790511684
2521,31.0,36.7682829766,993.430447696
2522,21.0,14.872676525,424.410667568
2523,22.0,25.1377204452,470.2881819
2524,22.0,16.0239752852,534.984874656
2525,13.0,16.819601695,164.073410705
2526,14.0,9.54272332529,179.76426624
2527,8.0,8.80795071189,60.1733402819
2528,23.0,19.9153226894,559.414876843
2529,21.0,29.1119902586,435.199518936
2530,47.0,39.7929484593,2157.07660216
2531,48.0,41.4243113082,2408.88858803
2532,26.0,18.2911103327,647.547829275
2533,34.0,38.8932778068,1244.58997531
2534,41.0,35.3226208811,1730.65147193
2535,11.0,12.489420531,131.179369641
2536,10.0,9.50370706772,123.870276056
2537,48.0,60.009962476,2414.93086669
2538,18.0,19.8366803391,324.25770075
2539,43.0,51.2081681173,1958.90685035
2540,31.0,36.5798591133,991.88022262
2541,9.0,6.85861083141,99.6999158383
2542,34.0,38.2830717817,1161.02365311
2543,40.0,49.848042208,1693.54033204
2544,39.0,38.5189341394,1600.77132801
2545,38.0,34.4524661103,1553.79310357
2546,30.0,28.4321835472,886.607637658
2547,32.0,36.9748060476,1002.44173058
2548,8.0,11.0992433024,64.6392278284
2549,8.0,12.0808035042,86.5143512915
2550,45.0,54.4568605296,2058.06682247
2551,25.0,31.2343087747,690.679025439
2552,30.0,37.8554130192,961.753290449
2553,15.0,18.6221140099,269.487928757
2554,24.0,23.7430817962,627.266401899
2555,46.0,59.0338437439,2165.90292495
2556,23.0,32.0412859711,548.425354547
2557,9.0,8.13092828108,83.3163712654
2558,11.0,10.0891272255,146.392935704
2559,19.0,17.3601421285,397.707405688
2560,43.0,38.9200291454,1951.87845136
2561,3.0,-0.67846063634,4.84200228169
2562,28.0,26.6791244993,844.455047369
2563,7.0,3.00117918657,55.8986109121
2564,9.0,5.75703793899,100.560751464
2565,33.0,28.7335842137,1140.32447553
2566,10.0,6.50421947486,126.633240168
2567,32.0,32.9429751318,1110.72490632
2568,32.0,31.0805281813,1053.43708323
2569,19.0,15.920619955,398.788776058
2570,25.0,28.8835339608,658.263297387
2571,20.0,21.3890581382,382.432322703
2572,32.0,31.1196536114,1087.26656983
2573,17.0,20.4399002881,342.566688804
2574,25.0,22.8503097448,661.275507823
2575,49.0,54.1926789125,2432.44383537
2576,1.0,-1.07388248171,0.0927144309303
2577,28.0,22.9399374491,787.891775651
2578,35.0,37.8350956164,1299.68058923
2579,5.0,0.156718925081,18.0478766638
2580,48.0,56.3292037666,2427.52551354
2581,13.0,15.935070493,189.407042672
2582,36.0,34.714466054,1336.93683174
2583,31.0,27.8176775451,1023.13119454
2584,47.0,41.074605928,2161.97197629
2585,33.0,31.8227159228,1107.22897229
2586,34.0,41.1463194102,1135.30443991
2587,4.0,7.79906389088,17.3170514428
2588,28.0,27.0119448899,776.357845934
2589,3.0,1.11901046559,5.73331701326
2590,34.0,29.9304304485,1170.88972248
2591,24.0,21.5575559864,625.08701311
2592,29.0,35.847429445,857.379959239
2593,16.0,15.0735254209,301.827599318
2594,29.0,34.9624264063,829.854782726
2595,21.0,24.8931789483,487.02893794
2596,18.0,23.6463212129,319.066887763
2597,34.0,30.9562357193,1178.82810735
2598,17.0,17.3818900225,282.989468816
2599,48.0,44.9413908749,2339.9030884
2600,7.0,10.4234468117,65.6579476245
2601,35.0,39.3478470171,1308.91536093
2602,44.0,40.8883281541,1939.56978423
2603,31.0,37.4441082975,1044.3708938
2604,29.0,21.2031307487,883.272029097
2605,26.0,28.7361357285,694.117001752
2606,21.0,22.2549787626,424.795867055
2607,10.0,8.5690003165,114.021802196
2608,1.0,3.09526289182,3.42123138319
2609,38.0,35.0384656238,1426.80962784
2610,24.0,15.4783295978,606.273478991
2611,38.0,36.3888735123,1464.60480551
2612,7.0,3.3074142913,48.095312626
2613,36.0,35.8814497647,1312.07785997
2614,17.0,23.3633372881,296.82582641
2615,30.0,27.8848567858,909.882449396
2616,23.0,25.4256985176,594.531143371
2617,18.0,18.8171503257,333.254891569
2618,23.0,22.9492185394,556.813363218
2619,31.0,33.2288991602,1015.203596
2620,28.0,17.6689458227,769.343613089
2621,28.0,24.273750043,830.326136588
2622,24.0,21.0797282657,592.727078045
2623,42.0,36.0873011177,1828.12519631
2624,20.0,20.3200773372,397.845211455
2625,44.0,36.5111150687,2032.79269756
2626,45.0,36.4269761387,2000.22292659
2627,43.0,51.1860955729,1851.07962343
2628,20.0,15.76043217,391.459707572
2629,6.0,8.85117391621,54.1795136945
2630,1.0,4.29420017874,4.31480893522
2631,29.0,27.3922884797,833.767630529
2632,23.0,29.0340783271,516.082586841
2633,18.0,18.3939929308,333.452416458
2634,37.0,28.5901080517,1358.07237536
2635,6.0,5.00831552414,39.3267037241
2636,47.0,43.8511455482,2340.64407982
2637,5.0,3.82901998402,28.9950611541
2638,29.0,30.1004853034,904.524334615
2639,42.0,50.2951977555,1842.79231375
2640,14.0,14.3440696945,186.991872888
2641,7.0,3.90902096922,58.1311280157
2642,42.0,44.7481472495,1826.12188693
2643,2.0,4.38710406469,6.13219160261
2644,9.0,8.09895507895,93.0178560382
2645,28.0,40.859694324,845.109317046
2646,44.0,52.6776019261,1918.91398815
2647,28.0,40.5989779796,823.347531386
2648,12.0,11.4127880562,177.08178074
2649,35.0,33.119724581,1296.29533045
2650,31.0,35.4366964779,945.301417743
2651,39.0,49.5859781356,1646.51400504
2652,16.0,10.9373551558,265.606412554
2653,14.0,22.2155134492,202.45277981
2654,30.0,38.7984043744,890.774088225
2655,18.0,23.4351718775,355.267882233
2656,16.0,17.2590756787,265.14981733
2657,5.0,6.96983204925,26.4115538922
2658,3.0,2.57568448783,7.33723900425
2659,38.0,50.3696146246,1528.24540845
2660,13.0,11.763833035,162.483374209
2661,39.0,37.6732763342,1504.53955393
2662,10.0,16.657307237,112.262219399
2663,48.0,47.2857403811,2440.79030673
2664,11.0,4.84718247375,132.122647127
2665,14.0,17.6255338144,216.105267874
2666,47.0,59.4245673275,2209.40239324
2667,3.0,-0.125367974147,10.811440678
2668,15.0,9.93833145436,262.409575701
2669,42.0,35.8433647272,1874.9197983
2670,9.0,11.3914769007,111.011697192
2671,23.0,24.9812811952,580.697789451
2672,18.0,18.5372700431,363.426919626
2673,29.0,36.4551206538,845.168038119
2674,34.0,43.104802886,1140.9278198
2675,9.0,6.1520309769,76.9075079896
2676,26.0,21.0055763483,733.537117167
2677,30.0,36.7151355439,921.594623962
2678,13.0,9.7376646031,177.863216495
2679,49.0,56.9611235465,2386.42841339
2680,38.0,47.3734698293,1457.28606063
2681,40.0,46.3879826127,1650.72214
2682,36.0,37.0719614554,1327.01526901
2683,2.0,1.11748897757,5.67599795818
2684,6.0,10.5657182594,52.7475530213
2685,15.0,15.3616286879,238.538992835
2686,1.0,-0.128223108456,1.20277941915
2687,22.0,15.927725223,464.237482306
2688,8.0,10.7952054357,68.1018489097
2689,8.0,6.19999661671,83.1817614319
2690,44.0,45.3617083583,2039.84349079
2691,36.0,47.1836521389,1348.53668168
2692,25.0,24.6941501824,623.34528445
2693,46.0,34.4269335596,2216.22601832
2694,45.0,43.5949193322,2078.0708593
2695,5.0,8.42221587608,40.9578773773
2696,9.0,9.05463281641,103.808785943
2697,38.0,51.8346069261,1539.04918802
2698,33.0,41.3983303069,1184.94332451
2699,27.0,21.6826802699,769.325072941
2700,47.0,40.2396284237,2245.33968142
2701,38.0,29.2639698327,1449.04736187
2702,48.0,53.1263979245,2374.34024895
2703,14.0,19.2558001059,200.447090795
2704,28.0,25.86807298,775.761048433
2705,2.0,-1.47269041073,0.107668442582
2706,32.0,43.3827366192,1043.94902678
2707,2.0,-0.980339521357,4.05059925098
2708,12.0,17.8411069494,162.413418354
2709,21.0,20.940166109,495.490974188
2710,42.0,48.5807386619,1798.82891048
2711,27.0,28.9005928285,760.275186198
2712,47.0,53.0710202964,2317.73630817
2713,31.0,36.2373043053,1019.74241126
2714,21.0,22.5874989758,464.669134219
2715,33.0,35.6258436464,1063.39282028
2716,9.0,14.5324492867,80.919624461
2717,12.0,13.4501680894,138.640223445
2718,32.0,30.8067930342,1039.56726264
2719,8.0,3.71740941321,77.621134743
2720,18.0,11.5932594599,370.791990942
2721,10.0,3.60634331848,121.754606772
2722,33.0,32.087970897,1132.00199807
2723,2.0,5.80543299747,7.8865389618
2724,26.0,33.9311911597,661.914771486
2725,30.0,21.8870051155,891.6468375
2726,18.0,15.7209015509,361.499824488
2727,15.0,20.0623542028,250.375630763
2728,26.0,20.4139810748,701.439948719
2729,35.0,31.0820919803,1196.91287828
2730,14.0,13.5215129109,215.621290936
2731,1.0,4.95208232838,7.57649775664
2732,9.0,10.6689281167,107.726361903
2733,11.0,14.3077504083,125.14001495
2734,11.0,15.6099291166,138.505547747
2735,6.0,8.90100994757,46.6675649214
2736,13.0,11.4139915655,157.338614152
2737,42.0,40.7907186041,1841.67888966
2738,29.0,38.6887606762,861.490284379
2739,4.0,5.70905624989,22.1139430106
2740,18.0,17.540093415,330.259597702
2741,21.0,27.8618777282,484.411849262
2742,48.0,50.520991453,2325.48771042
2743,2.0,5.20888715728,10.7706849922
2744,31.0,29.9286806965,1047.0138431
2745,47.0,47.4374128814,2312.17183876
2746,32.0,30.2322236675,1061.15853306
2747,29.0,30.3693721267,884.969951069
2748,15.0,13.1688465314,249.651755906
2749,35.0,31.6970120416,1280.39693768
2750,4.0,6.09021862871,22.2716451762
2751,44.0,58.9371305127,1930.67810331
2752,27.0,27.6678080179,715.664960949
2753,34.0,28.272360774,1121.41951177
2754,38.0,34.0455401273,1454.32152286
2755,33.0,34.7309931819,1104.96339882
2756,39.0,32.2018733037,1525.91700479
2757,17.0,21.5220263058,298.900745302
2758,27.0,33.5596785533,796.738192581
2759,6.0,8.87395393227,37.3989927106
2760,47.0,60.5503016187,2327.8946924
2761,42.0,51.5152642579,1822.98799983
2762,33.0,26.0943704144,1089.46205049
2763,18.0,17.6745388887,366.100431079
2764,9.0,10.0670640133,78.4566797628
2765,35.0,43.0106960639,1297.33249257
2766,21.0,16.5714322092,485.874915386
2767,48.0,45.7745955215,2436.31757382
2768,39.0,40.3771486241,1620.55364045
2769,27.0,24.2190714144,767.337990512
2770,37.0,41.9330100289,1361.59786286
2771,28.0,34.0579614329,859.062644769
2772,38.0,51.2066891153,1503.71973389
2773,9.0,5.34266389819,95.7044056593
2774,17.0,19.5857837929,312.094844671
2775,38.0,24.3076196624,1470.60565466
2776,34.0,26.0775981468,1135.35003111
2777,16.0,19.4360080914,250.74045016
2778,34.0,23.9045789348,1128.99375539
2779,22.0,22.7730810989,477.56867162
2780,25.0,18.8847415579,655.411963843
2781,21.0,26.3013261068,490.813953157
2782,40.0,44.9544171791,1658.29554611
2783,32.0,44.0602403767,1047.62993783
2784,26.0,25.924180742,686.403418117
2785,1.0,-0.139282367792,0.526482240974
2786,24.0,28.8388256365,617.290638888
2787,14.0,21.4113934362,239.529977003
2788,10.0,10.5196872819,124.512784408
2789,47.0,50.8747000022,2199.52342511
2790,20.0,25.0339407156,458.124571104
2791,2.0,-1.70203540701,5.61806464907
2792,35.0,27.5118513268,1280.14521488
2793,7.0,7.34355658198,51.2533392479
2794,10.0,9.86665654022,108.463447984
2795,32.0,39.0388671463,1042.06982184
2796,22.0,32.5914530087,513.019769424
2797,37.0,47.2678478992,1485.19769097
2798,34.0,31.9632609722,1125.21677984
2799,17.0,23.516705325,312.524532663
2800,38.0,46.1509189321,1565.95507687
2801,3.0,2.62418682761,8.14382682537
2802,14.0,17.980560365,240.951951512
2803,34.0,39.0347943135,1164.924534
2804,45.0,53.3954602572,2012.92300104
2805,27.0,29.5535627779,725.740229404
2806,10.0,10.0500558766,113.294562726
2807,14.0,19.2536205903,193.047188943
2808,13.0,17.2365518982,165.288615364
2809,7.0,9.15885547716,51.8511692778
2810,6.0,4.61501822607,41.8925779676
2811,18.0,19.3995715669,336.734472236
2812,31.0,25.4034702825,998.908973802
2813,7.0,6.00226812257,51.9167282121
2814,25.0,33.224238042,660.793305619
2815,41.0,50.3597387291,1780.76688381
2816,43.0,51.4187788619,1858.25356724
2817,14.0,14.5328107643,211.74568381
2818,9.0,6.56254521537,79.8964467915
2819,29.0,28.4898448357,847.669131193
2820,49.0,49.7859872584,2370.47638949
2821,43.0,50.9447262873,1968.30997695
2822,17.0,20.1470539477,284.185685942
2823,27.0,21.3637114182,788.158012278
2824,47.0,58.2917733918,2228.94419902
2825,40.0,36.7953783594,1649.28232871
2826,44.0,55.3609101605,2070.60188948
2827,25.0,30.9088351364,615.426190435
2828,21.0,24.8847750257,492.718928077
2829,36.0,39.649582516,1296.44430836
2830,10.0,10.473231807,97.9755909205
2831,43.0,32.0617587956,1836.27364976
2832,23.0,22.0636242098,590.577963253
2833,21.0,24.1949222969,452.999503213
2834,25.0,22.3613660577,655.851601221
2835,4.0,7.96394676937,20.435463504
2836,16.0,12.2095123217,280.099978832
2837,45.0,62.3465656581,2163.94213831
2838,48.0,46.8906227028,2425.46218053
2839,15.0,17.557627824,245.301441284
2840,2.0,-2.42086272964,2.83523872031
2841,12.0,18.0096645379,152.414301567
2842,17.0,9.86998897544,306.056403442
2843,11.0,14.2963953872,115.69105653
2844,4.0,2.50144963235,22.5520953894
2845,15.0,15.1626978585,243.2779668
2846,33.0,34.0860397991,1082.50074265
2847,26.0,25.3187162046,681.551643148
2848,10.0,12.8014733807,104.939805214
2849,49.0,41.9571214673,2368.25712376
2850,49.0,60.9955559692,2452.72016593
2851,42.0,50.2106408984,1819.59418495
2852,24.0,28.7187332601,567.987380441
2853,8.0,8.13776103125,74.2048241269
2854,32.0,27.5123722935,1048.44468679
2855,10.0,6.21293470942,126.193338106
2856,26.0,27.7394523732,718.953770751
2857,6.0,2.68184823885,47.0980108988
2858,21.0,19.7682712596,438.065827523
2859,22.0,26.2861141878,498.117115822
2860,4.0,9.274455715,29.4386574582
2861,45.0,45.6407346873,2027.58219019
2862,29.0,21.5278318291,838.058949033
2863,22.0,26.4701849201,537.561950481
2864,12.0,7.06832854475,148.182132486
2865,34.0,41.3932164848,1210.71238557
2866,40.0,54.0890952931,1587.53401263
2867,20.0,22.6871083436,455.267980695
2868,47.0,42.9532297543,2181.91457373
2869,10.0,14.9345005139,110.414794154
2870,41.0,48.6536777558,1680.75932277
2871,27.0,23.9113107841,706.882913846
2872,28.0,34.739067528,770.128561099
2873,5.0,10.0918522755,27.4025048168
2874,15.0,12.5160988647,268.192886742
2875,30.0,27.5964218024,922.047182181
2876,33.0,27.1694720026,1131.28598996
2877,46.0,54.292782168,2230.35681143
2878,37.0,44.4051214981,1481.87010305
2879,40.0,33.7774942048,1690.64452263
2880,43.0,34.4605178546,1935.58377836
2881,19.0,12.2883541524,369.942864042
2882,22.0,14.5611501476,521.432322668
2883,2.0,-1.40639018707,3.81948514452
2884,41.0,31.6559486071,1743.252411
2885,46.0,61.0111662037,2215.58018782
2886,19.0,14.243430162,381.834660847
2887,43.0,40.8175473521,1889.01989919
2888,22.0,24.5499093977,479.420757285
2889,45.0,33.7718644731,2112.74921958
2890,27.0,31.649219794,738.683824429
2891,12.0,11.7057020304,151.737624858
2892,26.0,23.7123317151,719.860711368
2893,3.0,5.37053889712,16.2552280572
2894,14.0,19.2538199201,204.762624286
2895,3.0,7.26750547529,13.9374579923
2896,9.0,8.03289932397,78.6901754702
2897,12.0,13.2854230445,159.662773232
2898,21.0,31.8262110561,448.371175785
2899,7.0,5.04803978984,57.8195479376
2900,11.0,11.522682504,116.889840221
2901,4.0,3.32161166955,22.2617448474
2902,43.0,39.1148426878,1856.1610708
2903,41.0,36.1668269341,1708.48003058
2904,17.0,17.3928472965,300.434472739
2905,31.0,33.8911865967,992.93810095
2906,7.0,6.3623917828,65.8910902066
2907,13.0,13.7020757747,175.248924411
2908,2.0,4.6666673887,6.09459289788
2909,12.0,13.2489627222,172.092015589
2910,42.0,52.5669849989,1786.84931414
2911,25.0,21.2330354417,676.005404972
2912,6.0,2.79399471076,38.3371410842
2913,12.0,8.86417314966,155.200782562
2914,40.0,41.8355586703,1611.80772181
2915,29.0,39.297890828,903.089582752
2916,9.0,8.30963183259,99.5184026349
2917,25.0,26.7592460875,604.095895918
2918,37.0,32.5035268967,1384.88633703
2919,36.0,42.7196109102,1356.90703593
2920,26.0,26.529106513,655.329658231
2921,43.0,48.1422575988,1971.75056962
2922,30.0,26.3666506989,963.18394464
2923,17.0,15.1545872134,280.829611786
2924,40.0,42.4083800906,1659.15163782
2925,21.0,28.7721932026,469.175784979
2926,48.0,52.0017148429,2339.55223368
2927,45.0,56.8637992825,2067.23331712
2928,41.0,31.5062876312,1657.20254544
2929,40.0,28.8873765264,1632.29921423
2930,12.0,17.235711495,167.813356882
2931,11.0,8.79438527302,113.8121494
2932,12.0,9.79618166091,156.566907544
2933,19.0,26.2822729456,424.48606401
2934,42.0,34.429875509,1818.20387456
2935,4.0,2.14087916563,22.1550724242
2936,47.0,46.6010019371,2302.89222525
2937,12.0,16.352847104,177.369405945
2938,7.0,2.98177744561,65.9660723569
2939,30.0,34.9053617224,910.153899578
2940,6.0,2.45783172877,31.8232891933
2941,15.0,12.7366426881,256.578316116
2942,3.0,-2.31804177226,13.0667220812
2943,39.0,54.489317191,1519.54184629
2944,6.0,5.45418252831,37.1219240075
2945,32.0,35.3280584416,1113.91797505
2946,1.0,4.87950721703,5.74179556553
2947,33.0,37.8094828094,1091.98542151
2948,25.0,31.0559200698,665.688727952
2949,28.0,22.3905119527,806.096195462
2950,39.0,46.4930271534,1508.56109865
2951,25.0,29.1787184449,666.881625692
2952,24.0,24.3433341517,556.671067605
2953,49.0,44.9410324602,2429.24078323
2954,46.0,57.8427382819,2221.6775789
2955,33.0,30.2017988914,1107.19723973
2956,40.0,34.5901529579,1556.64856445
2957,21.0,17.5520424438,476.018058915
2958,23.0,15.4885605898,512.691962756
2959,19.0,15.2772582562,353.709321557
2960,22.0,20.7967081335,503.187454508
2961,42.0,34.4125461744,1762.79827441
2962,16.0,9.94417141737,246.672220553
2963,41.0,41.2787370145,1779.09561185
2964,20.0,23.3783865944,399.092348678
2965,15.0,19.0219940924,249.63721114
2966,1.0,1.04695327395,1.1738688099
2967,8.0,12.5681549855,68.2815325442
2968,48.0,49.4897165523,2352.89828725
2969,32.0,30.6821816262,1081.61823911
2970,12.0,12.7530050621,180.893161166
2971,33.0,26.3223813089,1105.37381681
2972,13.0,12.9173178397,192.278883698
2973,47.0,42.3158179934,2291.09968743
2974,31.0,28.3533808138,1018.91647055
2975,3.0,-0.739639992944,11.1362597593
2976,21.0,19.017682595,435.803954775
2977,34.0,30.6409630814,1172.8919063
2978,20.0,17.9374063972,393.457927047
2979,11.0,12.1461946814,118.625595879
2980,31.0,29.6839942577,957.658605842
2981,15.0,16.3899322641,234.479498703
2982,10.0,7.74654982368,123.769722543
2983,6.0,9.668360754,52.6583803448
2984,5.0,2.76837050929,21.5346557012
2985,24.0,23.5337403981,621.674559811
2986,17.0,15.0742731317,297.375113086
2987,44.0,51.1282454967,1942.03229156
2988,48.0,58.2557341528,2339.09451734
2989,12.0,9.98063058898,170.430130688
2990,26.0,33.9968253226,755.756587716
2991,11.0,15.1539364536,158.84977989
2992,21.0,13.6278055199,457.614862556
2993,39.0,38.5853618858,1483.66566486
2994,1.0,-0.154650920179,1.31625642995
2995,48.0,57.9452427054,2363.55981396
2996,33.0,39.6773787272,1113.43991362
2997,12.0,7.72507328471,130.615327761
2998,33.0,31.7319732557,1161.49667329
2999,2.0,3.26320003539,6.83505350607
3000,48.0,60.6213620591,2388.32090432
3001,46.0,54.409635593,2081.30059952
3002,4.0,1.18610557021,14.286061251
3003,34.0,42.3503842276,1230.00896625
3004,26.0,24.7373403444,703.278836913
3005,33.0,32.378768276,1184.86911775
3006,44.0,38.5793833987,1947.00381888
3007,17.0,17.2190893112,333.963953467
3008,45.0,40.789907739,2024.59065993
3009,24.0,31.5839556073,609.794033073
3010,48.0,42.2478136514,2424.50993284
3011,39.0,49.2379799881,1525.18191561
3012,18.0,26.7618079417,383.345187519
3013,41.0,55.3429674623,1724.34591835
3014,3.0,5.05766529196,11.8284601376
3015,33.0,27.5497773818,1133.90015892
3016,27.0,28.8850623023,741.300599239
3017,30.0,38.905843535,941.664242125
3018,9.0,8.01728196483,88.0238725425
3019,49.0,55.2810668066,2505.2011536
3020,37.0,39.4105406108,1344.69416917
3021,14.0,13.3899328762,206.498772196
3022,23.0,22.7375999476,518.604937932
3023,31.0,33.7281854311,1020.34892382
3024,10.0,13.3564613183,124.504826233
3025,17.0,14.6397406004,296.391927938
3026,2.0,4.94869599738,11.3816721261
3027,10.0,9.75449227836,130.558413396
3028,31.0,20.3900855041,980.432805555
3029,38.0,43.1108406961,1561.7982745
3030,6.0,4.23829216525,50.4578286968
3031,35.0,26.5189485043,1278.67992328
3032,25.0,20.8550969696,635.859779431
3033,20.0,23.7795114985,448.836100566
3034,26.0,22.8613283915,666.398460174
3035,4.0,-1.61634037411,11.6288543707
3036,26.0,22.5440299702,704.51728261
3037,47.0,58.1982859316,2216.52256629
3038,35.0,41.3455013206,1304.84525292
3039,11.0,10.2301724652,123.052112095
3040,24.0,22.4416903809,603.882767921
3041,36.0,41.8629183305,1397.24415026
3042,37.0,45.686891952,1351.82078491
3043,22.0,23.6148401273,500.028465389
3044,14.0,15.2187117632,193.98724649
3045,26.0,24.444931748,748.184038259
3046,45.0,54.8944791378,2095.91379917
3047,3.0,4.47739297273,18.9804794111
3048,40.0,36.3307405034,1590.63184667
3049,2.0,2.12584001624,4.88121355525
3050,37.0,44.1559532077,1427.95180179
3051,32.0,25.7424644926,989.483321508
3052,25.0,34.7904004579,633.462308722
3053,17.0,16.1596495329,326.178649781
3054,32.0,34.5668948021,1049.96958348
3055,48.0,57.0229584628,2445.69600382
3056,44.0,43.1255046531,2068.11998528
3057,19.0,26.2117187623,416.020129592
3058,38.0,36.4778173394,1481.69332775
3059,1.0,2.26700235332,5.10255618411
3060,3.0,7.38700769133,11.9502435159
3061,10.0,5.95846595734,118.292329499
3062,21.0,18.586107156,469.580134567
3063,16.0,8.39960078306,287.866203597
3064,4.0,0.19516223231,21.8463341107
3065,43.0,37.4154682796,1950.87738608
3066,47.0,52.4059026512,2262.42107533
3067,12.0,16.4601403341,162.561524963
3068,17.0,20.87465051,324.685685596
3069,4.0,0.946016173869,25.2037594671
3070,22.0,20.2433892343,482.457915363
3071,35.0,37.7451185115,1226.02632657
3072,35.0,44.3383145881,1313.67499668
3073,28.0,21.4302214055,831.639317835
3074,6.0,3.64328398189,31.6406192662
3075,27.0,17.2035241046,738.03692991
3076,30.0,24.2813810375,929.549546705
3077,29.0,26.8549761207,898.159490481
3078,3.0,4.41100487104,11.0754074791
3079,10.0,8.97416967349,109.915467431
3080,4.0,-1.03013399639,10.8555733654
3081,36.0,43.4314567165,1400.64239375
3082,46.0,60.6938713863,2183.66609194
3083,9.0,9.65556237775,78.0176790978
3084,8.0,10.7400091929,64.8431797852
3085,29.0,29.6053132053,859.886490974
